"(0,)","(10,)","(13,)","(0,)","(76,)","(75,)","(76,)","(76,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(10,)","(13,)","(0,)","(0,)","(5,)","(13,)","(0,)"
"(0,)","(266,)","(13,)","(0,)","(61,)","(58,)","(60,)","(59,)","(0.0,)","(256.64,)","(0.0,)","(0.0,)","(0,)","('null',)","(13,)","(0,)","(0,)","(6,)","(13,)","(0,)"
"(0,)","(266,)","(13,)","(0,)","(45,)","(40,)","(44,)","(42,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","(13,)","(0,)","(0,)","(6,)","(13,)","(0,)"
"(0,)","(266,)","(13,)","(0,)","(29,)","(22,)","(27,)","(24,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","(13,)","(0,)","(0,)","(6,)","(13,)","(0,)"
"(0,)","(266,)","(13,)","(0,)","(14,)","(4,)","(10,)","(7,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","(13,)","(0,)","(0,)","(10,)","(13,)","(0,)"
"(0,)","(266,)","(13,)","(0,)","(-1,)","(-13,)","(-7,)","(-10,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","(13,)","(0,)","(0,)","(10,)","(13,)","(0,)"
"(0,)","(0,)","(13,)","(0,)","(-17,)","(-31,)","(-24,)","(-28,)","(0.0,)","(-266.67,)","(0.0,)","(0.0,)","(0,)","(0,)","(13,)","(0,)","(0,)","(0,)","(13,)","(0,)"
"(0,)","(0,)","(13,)","(0,)","(-33,)","(-49,)","(-41,)","(-46,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(13,)","(0,)","(0,)","(0,)","(13,)","(0,)"
"(0,)","(6,)","(13,)","(0,)","(-48,)","(-67,)","(-58,)","(-64,)","(0.0,)","(6.23,)","(0.0,)","(0.0,)","(0,)","(6,)","(13,)","(0,)","(0,)","(2,)","(13,)","(0,)"
"(0,)","(190,)","(13,)","(0,)","(-64,)","(-86,)","(-75,)","(-83,)","(0.0,)","(184.25,)","(0.0,)","(0.0,)","(0,)","('null',)","(13,)","(0,)","(0,)","(2,)","(13,)","(0,)"
"(0,)","(148,)","(13,)","(0,)","(-80,)","(-104,)","(-92,)","(-101,)","(0.0,)","(-42.33,)","(0.0,)","(0.0,)","(0,)","('null',)","(13,)","(0,)","(0,)","(2,)","(13,)","(0,)"
"(0,)","(166,)","(13,)","(0,)","(-96,)","(-111,)","(-107,)","(-110,)","(0.0,)","(18.52,)","(0.0,)","(0.0,)","(0,)","('null',)","(13,)","(0,)","(0,)","(2,)","(13,)","(0,)"
"(0,)","(56,)","(40,)","(0,)","(-106,)","(-105,)","(-110,)","(-107,)","(0.0,)","(-109.93,)","(27.2,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","(3,)","(13,)","(0,)"
"(0,)","(133,)","(40,)","(0,)","(-104,)","(-96,)","(-101,)","(-97,)","(0.0,)","(76.6,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","(6,)","(13,)","(0,)"
"(0,)","(66,)","(40,)","(0,)","(-96,)","(-93,)","(-93,)","(-92,)","(0.0,)","(-66.67,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","('null',)","(13,)","(0,)"
"(0,)","(57,)","(37,)","(0,)","(-86,)","(-86,)","(-84,)","(-85,)","(0.0,)","(-8.7,)","(-3.37,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","('null',)","(13,)","(0,)"
"(0,)","(57,)","(37,)","(0,)","(-72,)","(-72,)","(-70,)","(-70,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","('null',)","(13,)","(0,)"
"(0,)","(57,)","(37,)","(0,)","(-57,)","(-56,)","(-55,)","(-54,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","('null',)","('null',)","(0,)"
"(0,)","(57,)","(37,)","(0,)","(-42,)","(-39,)","(-39,)","(-37,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","('null',)","('null',)","(0,)"
"(0,)","(57,)","(37,)","(0,)","(-27,)","(-22,)","(-23,)","(-20,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","('null',)","('null',)","(0,)"
"(0,)","(0,)","(37,)","(0,)","(-12,)","(-4,)","(-7,)","(-2,)","(0.0,)","(-57.97,)","(0.0,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(0,)","('null',)","(0,)"
"(0,)","(0,)","(37,)","(0,)","(3,)","(12,)","(8,)","(14,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(0,)","('null',)","(0,)"
"(0,)","(6,)","(37,)","(0,)","(18,)","(29,)","(24,)","(31,)","(0.0,)","(6.12,)","(0.0,)","(0.0,)","(0,)","(6,)","('null',)","(0,)","(0,)","(2,)","('null',)","(0,)"
"(0,)","(6,)","(37,)","(0,)","(34,)","(47,)","(41,)","(48,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(6,)","('null',)","(0,)","(0,)","(3,)","('null',)","(0,)"
"(0,)","(6,)","(37,)","(0,)","(49,)","(64,)","(57,)","(65,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(6,)","('null',)","(0,)","(0,)","(3,)","('null',)","(0,)"
"(0,)","(6,)","(37,)","(0,)","(65,)","(82,)","(74,)","(83,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(6,)","('null',)","(0,)","(0,)","(4,)","('null',)","(0,)"
"(0,)","(6,)","(208,)","(0,)","(81,)","(98,)","(90,)","(98,)","(0.0,)","(0.0,)","(171.3,)","(0.0,)","(0,)","(6,)","('null',)","(0,)","(0,)","(5,)","('null',)","(0,)"
"(0,)","(45,)","(208,)","(0,)","(96,)","(102,)","(101,)","(102,)","(0.0,)","(39.86,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","(6,)","('null',)","(0,)"
"(0,)","(222,)","(208,)","(0,)","(99,)","(96,)","(99,)","(96,)","(0.0,)","(176.25,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","(6,)","('null',)","(0,)"
"(0,)","(115,)","(106,)","(0,)","(93,)","(87,)","(91,)","(87,)","(0.0,)","(-106.28,)","(-101.67,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","(6,)","('null',)","(0,)"
"(0,)","(44,)","(222,)","(0,)","(87,)","(86,)","(86,)","(85,)","(0.0,)","(-71.5,)","(115.56,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","(6,)","('null',)","(0,)"
"(0,)","(31,)","(190,)","(0,)","(78,)","(79,)","(78,)","(79,)","(0.0,)","(-13.44,)","(-31.75,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","(6,)","('null',)","(0,)"
"(0,)","(31,)","(190,)","(0,)","(64,)","(64,)","(65,)","(65,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","('null',)","('null',)","(0,)"
"(0,)","(31,)","(190,)","(0,)","(64,)","(63,)","(63,)","(63,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","('null',)","('null',)","(0,)"
"(0,)","(31,)","(190,)","(0,)","(76,)","(75,)","(75,)","(74,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","('null',)","('null',)","(0,)"
"(0,)","(31,)","(190,)","(0,)","(75,)","(76,)","(75,)","(75,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","('null',)","('null',)","(0,)"
"(0,)","(31,)","(190,)","(0,)","(63,)","(63,)","(63,)","(63,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","('null',)","('null',)","(0,)"
"(0,)","(31,)","(190,)","(0,)","(48,)","(47,)","(48,)","(47,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","('null',)","('null',)","(0,)"
"(0,)","(31,)","(190,)","(0,)","(33,)","(30,)","(32,)","(31,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","('null',)","('null',)","(0,)"
"(0,)","(31,)","(190,)","(0,)","(17,)","(13,)","(16,)","(13,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","('null',)","('null',)","(0,)"
"(0,)","(0,)","(190,)","(0,)","(2,)","(-4,)","(0,)","(-3,)","(0.0,)","(-31.01,)","(0.0,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(0,)","('null',)","(0,)"
"(0,)","(0,)","(190,)","(0,)","(-13,)","(-22,)","(-17,)","(-21,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(0,)","('null',)","(0,)"
"(0,)","(0,)","(190,)","(0,)","(-29,)","(-41,)","(-34,)","(-39,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(0,)","('null',)","(0,)"
"(0,)","(0,)","(190,)","(0,)","(-44,)","(-59,)","(-51,)","(-57,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(0,)","('null',)","(0,)"
"(0,)","(4,)","(190,)","(0,)","(-45,)","(-62,)","(-54,)","(-61,)","(0.0,)","(4.58,)","(0.0,)","(0.0,)","(0,)","(4,)","('null',)","(0,)","(0,)","(0,)","('null',)","(0,)"
"(0,)","(4,)","(190,)","(0,)","(-33,)","(-50,)","(-43,)","(-50,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(4,)","('null',)","(0,)","(0,)","(1,)","('null',)","(0,)"
"(0,)","(4,)","(190,)","(0,)","(-19,)","(-35,)","(-28,)","(-34,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(4,)","('null',)","(0,)","(0,)","(2,)","('null',)","(0,)"
"(0,)","(0,)","(190,)","(0,)","(-4,)","(-18,)","(-13,)","(-18,)","(0.0,)","(-4.58,)","(0.0,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(2,)","('null',)","(0,)"
"(0,)","(0,)","(190,)","(0,)","(10,)","(-1,)","(2,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(2,)","('null',)","(0,)"
"(0,)","(0,)","(190,)","(0,)","(26,)","(15,)","(18,)","(16,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(2,)","('null',)","(0,)"
"(0,)","(4,)","(190,)","(0,)","(41,)","(33,)","(34,)","(33,)","(0.0,)","(4.83,)","(0.0,)","(0.0,)","(0,)","(4,)","('null',)","(0,)","(0,)","(2,)","('null',)","(0,)"
"(0,)","(4,)","(190,)","(0,)","(56,)","(50,)","(51,)","(51,)","(0.63,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(4,)","('null',)","(0,)","(0,)","(2,)","('null',)","(0,)"
"(0,)","(4,)","(190,)","(0,)","(72,)","(68,)","(67,)","(68,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(4,)","('null',)","(0,)","(0,)","(2,)","('null',)","(0,)"
"(0,)","(4,)","(190,)","(0,)","(87,)","(85,)","(83,)","(85,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(4,)","('null',)","(0,)","(0,)","(2,)","('null',)","(0,)"
"(0,)","(4,)","(190,)","(0,)","(88,)","(88,)","(85,)","(88,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(4,)","('null',)","(0,)","(0,)","(3,)","('null',)","(0,)"
"(266,)","(4,)","(190,)","(0,)","(76,)","(76,)","(74,)","(77,)","(266.03,)","(0.0,)","(0.0,)","(0.0,)","('null',)","(4,)","('null',)","(0,)","(0,)","(4,)","('null',)","(0,)"
"(266,)","(4,)","(190,)","(0,)","(61,)","(60,)","(59,)","(61,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","('null',)","(4,)","('null',)","(0,)","(0,)","(4,)","('null',)","(0,)"
"(266,)","(4,)","(190,)","(0,)","(46,)","(42,)","(43,)","(44,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","('null',)","(4,)","('null',)","(0,)","(0,)","(4,)","('null',)","(0,)"
"(0,)","(4,)","(190,)","(0,)","(30,)","(25,)","(27,)","(27,)","(-266.67,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(4,)","('null',)","(0,)","(0,)","(4,)","('null',)","(0,)"
"(0,)","(0,)","(190,)","(0,)","(15,)","(7,)","(10,)","(9,)","(0.0,)","(-4.83,)","(0.0,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(3,)","('null',)","(0,)"
"(0,)","(0,)","(253,)","(0,)","(-1,)","(-7,)","(-4,)","(-6,)","(0.0,)","(0.0,)","(63.49,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(2,)","('null',)","(0,)"
"(0,)","(0,)","(253,)","(0,)","(-6,)","(-8,)","(-8,)","(-9,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(2,)","('null',)","(0,)"
"(0,)","(17,)","(253,)","(0,)","(-2,)","(0,)","(-2,)","(-2,)","(0.0,)","(17.47,)","(0.0,)","(0.0,)","(0,)","(17,)","('null',)","(0,)","(0,)","(4,)","('null',)","(0,)"
"(0,)","(17,)","(253,)","(0,)","(1,)","(3,)","(2,)","(3,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(17,)","('null',)","(0,)","(0,)","(6,)","('null',)","(0,)"
"(0,)","(26,)","(25,)","(0,)","(1,)","(1,)","(2,)","(2,)","(0.0,)","(8.68,)","(-228.81,)","(0.0,)","(0,)","(26,)","(25,)","(0,)","(0,)","(10,)","(25,)","(0,)"
"(0,)","(28,)","(213,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(2.84,)","(188.18,)","(0.0,)","(0,)","(28,)","('null',)","(0,)","(0,)","(14,)","(25,)","(0,)"
"(0,)","(26,)","(213,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(0.0,)","(-2.84,)","(0.0,)","(0.0,)","(0,)","(26,)","('null',)","(0,)","(0,)","(19,)","(25,)","(0,)"
"(0,)","(26,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(-213.33,)","(0.0,)","(0,)","(26,)","(0,)","(0,)","(0,)","(23,)","(12,)","(0,)"
"(0,)","(26,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(26,)","(0,)","(0,)","(0,)","(24,)","(8,)","(0,)"
"(0,)","(26,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(26,)","(0,)","(0,)","(0,)","(26,)","(6,)","(0,)"
"(0,)","(24,)","(6,)","(0,)","(-7,)","(-6,)","(-6,)","(-6,)","(0.0,)","(-1.45,)","(6.23,)","(0.0,)","(0,)","(24,)","(6,)","(0,)","(0,)","(26,)","(1,)","(0,)"
"(0,)","(24,)","(6,)","(0,)","(-20,)","(-21,)","(-19,)","(-20,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(24,)","(6,)","(0,)","(0,)","(25,)","(2,)","(0,)"
"(0,)","(24,)","(6,)","(0,)","(-20,)","(-22,)","(-20,)","(-22,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(24,)","(6,)","(0,)","(0,)","(25,)","(3,)","(0,)"
"(0,)","(9,)","(6,)","(0,)","(-8,)","(-10,)","(-9,)","(-10,)","(0.0,)","(-15.03,)","(0.0,)","(0.0,)","(0,)","(9,)","(6,)","(0,)","(0,)","(22,)","(4,)","(0,)"
"(0,)","(9,)","(6,)","(0,)","(3,)","(3,)","(3,)","(3,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(9,)","(6,)","(0,)","(0,)","(19,)","(5,)","(0,)"
"(0,)","(26,)","(6,)","(0,)","(4,)","(7,)","(6,)","(7,)","(0.0,)","(16.48,)","(0.0,)","(0.0,)","(0,)","(26,)","(6,)","(0,)","(0,)","(19,)","(6,)","(0,)"
"(0,)","(74,)","(6,)","(0,)","(0,)","(2,)","(1,)","(2,)","(0.0,)","(47.93,)","(0.0,)","(0.0,)","(0,)","('null',)","(6,)","(0,)","(0,)","(18,)","(6,)","(0,)"
"(0,)","(166,)","(6,)","(0,)","(-1,)","(-2,)","(-2,)","(-3,)","(0.0,)","(92.59,)","(0.0,)","(0.0,)","(0,)","('null',)","(6,)","(0,)","(0,)","(17,)","(6,)","(0,)"
"(0,)","(30,)","(25,)","(0,)","(-8,)","(-11,)","(-9,)","(-11,)","(0.0,)","(-136.36,)","(18.93,)","(0.0,)","(0,)","(30,)","(25,)","(0,)","(0,)","(18,)","(9,)","(0,)"
"(0,)","(30,)","(51,)","(0,)","(-18,)","(-20,)","(-19,)","(-20,)","(0.0,)","(0.0,)","(26.12,)","(0.0,)","(0,)","(30,)","('null',)","(0,)","(0,)","(23,)","(9,)","(0,)"
"(0,)","(0,)","(55,)","(0,)","(-29,)","(-30,)","(-29,)","(-30,)","(0.0,)","(-30.3,)","(4.27,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(21,)","(10,)","(0,)"
"(0,)","(0,)","(55,)","(0,)","(-36,)","(-37,)","(-37,)","(-37,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(15,)","(12,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(-38,)","(-39,)","(-39,)","(-39,)","(0.0,)","(0.0,)","(-55.56,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(12,)","(10,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(-38,)","(-39,)","(-39,)","(-39,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(10,)","(8,)","(0,)"
"(0,)","(0,)","(8,)","(0,)","(-42,)","(-42,)","(-41,)","(-42,)","(0.0,)","(0.0,)","(8.6,)","(0.0,)","(0,)","(0,)","(8,)","(0,)","(0,)","(5,)","(2,)","(0,)"
"(0,)","(0,)","(8,)","(0,)","(-45,)","(-46,)","(-45,)","(-46,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(8,)","(0,)","(0,)","(0,)","(4,)","(0,)"
"(0,)","(0,)","(21,)","(0,)","(-46,)","(-46,)","(-45,)","(-46,)","(0.0,)","(0.0,)","(12.56,)","(0.0,)","(0,)","(0,)","(21,)","(0,)","(0,)","(0,)","(7,)","(0,)"
"(0,)","(0,)","(21,)","(0,)","(-45,)","(-45,)","(-45,)","(-45,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(21,)","(0,)","(0,)","(0,)","(9,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(-44,)","(-44,)","(-44,)","(-44,)","(0.0,)","(0.0,)","(-21.16,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(9,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(-44,)","(-44,)","(-44,)","(-44,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(9,)","(0,)"
"(0,)","(0,)","(0,)","(0,)","(-44,)","(-44,)","(-44,)","(-44,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(8,)","(0,)"
"(0,)","(0,)","(5,)","(0,)","(-38,)","(-38,)","(-38,)","(-38,)","(0.0,)","(0.0,)","(5.44,)","(0.0,)","(0,)","(0,)","(5,)","(0,)","(0,)","(0,)","(7,)","(0,)"
"(0,)","(0,)","(156,)","(0,)","(-31,)","(-31,)","(-31,)","(-31,)","(0.0,)","(0.0,)","(151.42,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(0,)","(5,)","(0,)"
"(0,)","(0,)","(156,)","(0,)","(-21,)","(-20,)","(-21,)","(-20,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(0,)","(1,)","(0,)"
"(0,)","(0,)","(121,)","(0,)","(-14,)","(-12,)","(-13,)","(-12,)","(0.0,)","(0.0,)","(-35.65,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(0,)","(1,)","(0,)"
"(0,)","(3,)","(31,)","(0,)","(-4,)","(-3,)","(-4,)","(-3,)","(0.0,)","(3.22,)","(-89.47,)","(0.0,)","(0,)","(3,)","('null',)","(0,)","(0,)","(0,)","(2,)","(0,)"
"(0,)","(35,)","(31,)","(0,)","(3,)","(4,)","(4,)","(4,)","(0.0,)","(31.87,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","(0,)","(5,)","(0,)"
"(0,)","(57,)","(25,)","(0,)","(13,)","(14,)","(13,)","(14,)","(0.0,)","(22.88,)","(-6.59,)","(0.0,)","(0,)","('null',)","(25,)","(0,)","(0,)","(0,)","(25,)","(0,)"
"(0,)","(102,)","(222,)","(0,)","(25,)","(26,)","(25,)","(26,)","(0.0,)","(44.59,)","(197.06,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","(1,)","(25,)","(0,)"
"(0,)","(60,)","(222,)","(0,)","(38,)","(40,)","(39,)","(40,)","(0.0,)","(-41.96,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","(1,)","(25,)","(0,)"
"(0,)","(222,)","(222,)","(0,)","(49,)","(51,)","(49,)","(51,)","(0.0,)","(161.62,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","(3,)","(25,)","(0,)"
"(1,)","(32,)","(32,)","(0,)","(49,)","(50,)","(50,)","(50,)","(1.14,)","(-189.7,)","(-189.7,)","(0.0,)","(1,)","('null',)","(32,)","(0,)","(0,)","('null',)","(28,)","(0,)"
"(1,)","(44,)","(32,)","(0,)","(45,)","(44,)","(45,)","(44,)","(0.0,)","(11.92,)","(0.0,)","(0.0,)","(1,)","('null',)","(32,)","(0,)","(0,)","('null',)","(29,)","(0,)"
"(0,)","(26,)","(32,)","(0,)","(43,)","(42,)","(42,)","(41,)","(-1.14,)","(-18.3,)","(0.0,)","(0.0,)","(0,)","('null',)","(32,)","(0,)","(0,)","('null',)","(32,)","(0,)"
"(0,)","(26,)","(67,)","(0,)","(44,)","(44,)","(44,)","(43,)","(0.0,)","(0.0,)","(35.28,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","('null',)","(32,)","(0,)"
"(0,)","(26,)","(67,)","(0,)","(45,)","(45,)","(45,)","(45,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","('null',)","(32,)","(0,)"
"(0,)","(26,)","(0,)","(0,)","(45,)","(45,)","(45,)","(45,)","(0.0,)","(0.0,)","(-67.8,)","(0.0,)","(0,)","('null',)","(0,)","(0,)","(0,)","('null',)","(24,)","(0,)"
"(0,)","(26,)","(0,)","(0,)","(45,)","(45,)","(45,)","(45,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","(0,)","(0,)","(0,)","('null',)","(16,)","(0,)"
"(0,)","(26,)","(0,)","(0,)","(45,)","(44,)","(45,)","(45,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","(0,)","(0,)","(0,)","('null',)","(8,)","(0,)"
"(0,)","(26,)","(6,)","(0,)","(37,)","(37,)","(38,)","(38,)","(0.0,)","(0.0,)","(6.35,)","(0.0,)","(0,)","('null',)","(6,)","(0,)","(0,)","('null',)","(1,)","(0,)"
"(0,)","(26,)","(6,)","(0,)","(26,)","(25,)","(26,)","(26,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","(6,)","(0,)","(0,)","('null',)","(2,)","(0,)"
"(0,)","(26,)","(6,)","(0,)","(13,)","(11,)","(12,)","(11,)","(0.0,)","(0.52,)","(0.0,)","(0.0,)","(0,)","('null',)","(6,)","(0,)","(0,)","('null',)","(3,)","(0,)"
"(0,)","(222,)","(6,)","(0,)","(4,)","(2,)","(3,)","(2,)","(0.0,)","(195.56,)","(0.0,)","(0.0,)","(0,)","('null',)","(6,)","(0,)","(0,)","('null',)","(4,)","(0,)"
"(0,)","(36,)","(20,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-186.19,)","(14.48,)","(0.0,)","(0,)","('null',)","(20,)","(0,)","(0,)","('null',)","(7,)","(0,)"
"(0,)","(26,)","(45,)","(0,)","(-1,)","(-1,)","(-1,)","(-1,)","(0.0,)","(-9.89,)","(25.14,)","(0.0,)","(0,)","('null',)","('null',)","(0,)","(0,)","('null',)","(8,)","(0,)"
"(0,)","(26,)","(18,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(-27.2,)","(0.0,)","(0,)","('null',)","(18,)","(0,)","(0,)","('null',)","(11,)","(0,)"
"(0,)","(26,)","(18,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","(18,)","(0,)","(0,)","('null',)","(13,)","(0,)"
"(0,)","(26,)","(16,)","(0,)","(-7,)","(-6,)","(-6,)","(-6,)","(0.0,)","(0.0,)","(-1.9,)","(0.0,)","(0,)","('null',)","(16,)","(0,)","(0,)","('null',)","(15,)","(0,)"
"(0,)","(28,)","(16,)","(0,)","(-16,)","(-17,)","(-16,)","(-17,)","(0.0,)","(2.23,)","(0.0,)","(0.0,)","(0,)","('null',)","(16,)","(0,)","(0,)","('null',)","(17,)","(0,)"
"(0,)","(28,)","(16,)","(0,)","(-26,)","(-27,)","(-26,)","(-27,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","('null',)","(16,)","(0,)","(0,)","('null',)","(16,)","(0,)"
"(0,)","(0,)","(222,)","(0,)","(-30,)","(-32,)","(-32,)","(-32,)","(0.0,)","(-28.37,)","(205.34,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(0,)","(16,)","(0,)"
"(0,)","(0,)","(70,)","(0,)","(-29,)","(-30,)","(-30,)","(-30,)","(0.0,)","(0.0,)","(-152.05,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(0,)","(16,)","(0,)"
"(0,)","(0,)","(70,)","(0,)","(-28,)","(-28,)","(-28,)","(-28,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","('null',)","(0,)","(0,)","(0,)","(16,)","(0,)"
"(0,)","(0,)","(24,)","(0,)","(-32,)","(-32,)","(-32,)","(-32,)","(0.0,)","(0.0,)","(-45.48,)","(0.0,)","(0,)","(0,)","(24,)","(0,)","(0,)","(0,)","(18,)","(0,)"
