"(47,)","(27,)","(25,)","(25,)","('null',)","(27,)","(25,)","(25,)","(24,)","(25,)","(25,)","(24,)","(24,)","(27,)","(25,)","(25,)","(1,)","(0,)","(0,)","(0,)"
"(51,)","(36,)","(44,)","(102,)","('null',)","(36,)","(44,)","('null',)","(24,)","(27,)","(28,)","(24,)","(24,)","(36,)","(44,)","(25,)","(2,)","(0,)","(0,)","(1,)"
"(27,)","(51,)","(148,)","(24,)","(27,)","(51,)","('null',)","(24,)","(25,)","(31,)","(28,)","(24,)","(27,)","(51,)","(44,)","(24,)","(0,)","(0,)","(1,)","(0,)"
"(88,)","(113,)","(23,)","(24,)","('null',)","('null',)","(23,)","(24,)","(25,)","(32,)","(28,)","(24,)","(27,)","(51,)","(23,)","(24,)","(1,)","(1,)","(0,)","(0,)"
"(86,)","(70,)","(21,)","(22,)","('null',)","(70,)","(21,)","(22,)","(25,)","(41,)","(28,)","(24,)","(27,)","(70,)","(21,)","(22,)","(2,)","(0,)","(0,)","(0,)"
"(50,)","(49,)","(90,)","(25,)","('null',)","(49,)","('null',)","(25,)","(27,)","(46,)","(28,)","(24,)","(27,)","(49,)","(21,)","(25,)","(3,)","(0,)","(1,)","(0,)"
"(47,)","(22,)","(22,)","(24,)","(47,)","(22,)","(22,)","(24,)","(37,)","(45,)","(27,)","(23,)","(47,)","(22,)","(22,)","(24,)","(0,)","(0,)","(0,)","(0,)"
"(21,)","(44,)","(24,)","(22,)","(21,)","('null',)","(24,)","(22,)","(31,)","(48,)","(22,)","(23,)","(21,)","(22,)","(24,)","(22,)","(0,)","(1,)","(0,)","(0,)"
"(21,)","(24,)","(24,)","(23,)","(21,)","(24,)","(24,)","(23,)","(29,)","(41,)","(22,)","(23,)","(21,)","(24,)","(24,)","(23,)","(0,)","(0,)","(0,)","(0,)"
"(54,)","(24,)","(23,)","(23,)","('null',)","(24,)","(23,)","(23,)","(29,)","(37,)","(22,)","(23,)","(21,)","(24,)","(23,)","(23,)","(1,)","(0,)","(0,)","(0,)"
"(63,)","(43,)","(78,)","(97,)","('null',)","(43,)","('null',)","('null',)","(29,)","(32,)","(23,)","(23,)","(21,)","(43,)","(23,)","(23,)","(2,)","(0,)","(1,)","(1,)"
"(111,)","(45,)","(111,)","(23,)","('null',)","(45,)","('null',)","(23,)","(29,)","(31,)","(23,)","(23,)","(21,)","(45,)","(23,)","(23,)","(3,)","(0,)","(2,)","(0,)"
"(19,)","(39,)","(24,)","(23,)","(19,)","(39,)","(24,)","(23,)","(20,)","(35,)","(23,)","(22,)","(19,)","(39,)","(24,)","(23,)","(0,)","(0,)","(0,)","(0,)"
"(40,)","(51,)","(20,)","(21,)","('null',)","(51,)","(20,)","(21,)","(20,)","(37,)","(22,)","(22,)","(19,)","(51,)","(20,)","(21,)","(1,)","(0,)","(0,)","(0,)"
"(40,)","(57,)","(39,)","(45,)","('null',)","(57,)","(39,)","('null',)","(19,)","(43,)","(26,)","(22,)","(19,)","(57,)","(39,)","(21,)","(2,)","(0,)","(0,)","(1,)"
"(18,)","(57,)","(39,)","(67,)","(18,)","(57,)","(39,)","('null',)","(18,)","(48,)","(30,)","(22,)","(18,)","(57,)","(39,)","(21,)","(0,)","(0,)","(0,)","(2,)"
"(18,)","(19,)","(18,)","(67,)","(18,)","(19,)","(18,)","('null',)","(18,)","(44,)","(28,)","(22,)","(18,)","(19,)","(18,)","(21,)","(0,)","(0,)","(0,)","(3,)"
"(43,)","(19,)","(18,)","(18,)","('null',)","(19,)","(18,)","(18,)","(18,)","(40,)","(26,)","(20,)","(18,)","(19,)","(18,)","(18,)","(1,)","(0,)","(0,)","(0,)"
"(43,)","(18,)","(18,)","(39,)","('null',)","(18,)","(18,)","('null',)","(18,)","(36,)","(25,)","(19,)","(18,)","(18,)","(18,)","(18,)","(2,)","(0,)","(0,)","(1,)"
"(18,)","(18,)","(18,)","(39,)","(18,)","(18,)","(18,)","('null',)","(18,)","(31,)","(25,)","(18,)","(18,)","(18,)","(18,)","(18,)","(0,)","(0,)","(0,)","(2,)"
"(18,)","(18,)","(19,)","(18,)","(18,)","(18,)","(19,)","(18,)","(18,)","(24,)","(21,)","(18,)","(18,)","(18,)","(19,)","(18,)","(0,)","(0,)","(0,)","(0,)"
"(25,)","(19,)","(18,)","(19,)","(25,)","(19,)","(18,)","(19,)","(19,)","(18,)","(18,)","(18,)","(25,)","(19,)","(18,)","(19,)","(0,)","(0,)","(0,)","(0,)"
"(25,)","(64,)","(18,)","(19,)","(25,)","('null',)","(18,)","(19,)","(21,)","(18,)","(18,)","(18,)","(25,)","(19,)","(18,)","(19,)","(0,)","(1,)","(0,)","(0,)"
"(19,)","(64,)","(20,)","(19,)","(19,)","('null',)","(20,)","(19,)","(21,)","(18,)","(18,)","(18,)","(19,)","(19,)","(20,)","(19,)","(0,)","(2,)","(0,)","(0,)"
"(19,)","(19,)","(20,)","(19,)","(19,)","(19,)","(20,)","(19,)","(20,)","(18,)","(18,)","(18,)","(19,)","(19,)","(20,)","(19,)","(0,)","(0,)","(0,)","(0,)"
"(26,)","(19,)","(20,)","(20,)","(26,)","(19,)","(20,)","(20,)","(22,)","(18,)","(19,)","(19,)","(26,)","(19,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)"
"(26,)","(22,)","(21,)","(21,)","(26,)","(22,)","(21,)","(21,)","(23,)","(19,)","(19,)","(19,)","(26,)","(22,)","(21,)","(21,)","(0,)","(0,)","(0,)","(0,)"
"(23,)","(21,)","(22,)","(21,)","(23,)","(21,)","(22,)","(21,)","(23,)","(20,)","(20,)","(19,)","(23,)","(21,)","(22,)","(21,)","(0,)","(0,)","(0,)","(0,)"
"(20,)","(21,)","(22,)","(22,)","(20,)","(21,)","(22,)","(22,)","(22,)","(20,)","(20,)","(20,)","(20,)","(21,)","(22,)","(22,)","(0,)","(0,)","(0,)","(0,)"
"(45,)","(21,)","(22,)","(22,)","('null',)","(21,)","(22,)","(22,)","(22,)","(20,)","(21,)","(20,)","(20,)","(21,)","(22,)","(22,)","(1,)","(0,)","(0,)","(0,)"
"(22,)","(51,)","(22,)","(21,)","(22,)","('null',)","(22,)","(21,)","(23,)","(20,)","(21,)","(21,)","(22,)","(21,)","(22,)","(21,)","(0,)","(1,)","(0,)","(0,)"
"(22,)","(45,)","(22,)","(22,)","(22,)","('null',)","(22,)","(22,)","(22,)","(21,)","(21,)","(21,)","(22,)","(21,)","(22,)","(22,)","(0,)","(2,)","(0,)","(0,)"
"(31,)","(74,)","(22,)","(22,)","(31,)","('null',)","(22,)","(22,)","(23,)","(21,)","(22,)","(21,)","(31,)","(21,)","(22,)","(22,)","(0,)","(3,)","(0,)","(0,)"
"(31,)","(48,)","(22,)","(21,)","(31,)","(48,)","(22,)","(21,)","(25,)","(30,)","(22,)","(21,)","(31,)","(48,)","(22,)","(21,)","(0,)","(0,)","(0,)","(0,)"
"(22,)","(48,)","(22,)","(22,)","(22,)","(48,)","(22,)","(22,)","(25,)","(39,)","(22,)","(21,)","(22,)","(48,)","(22,)","(22,)","(0,)","(0,)","(0,)","(0,)"
"(21,)","(22,)","(22,)","(23,)","(21,)","(22,)","(22,)","(23,)","(24,)","(39,)","(22,)","(21,)","(21,)","(22,)","(22,)","(23,)","(0,)","(0,)","(0,)","(0,)"
"(47,)","(23,)","(23,)","(22,)","('null',)","(23,)","(23,)","(22,)","(25,)","(35,)","(22,)","(22,)","(21,)","(23,)","(23,)","(22,)","(1,)","(0,)","(0,)","(0,)"
"(24,)","(23,)","(24,)","(22,)","(24,)","(23,)","(24,)","(22,)","(25,)","(32,)","(22,)","(22,)","(24,)","(23,)","(24,)","(22,)","(0,)","(0,)","(0,)","(0,)"
"(24,)","(23,)","(22,)","(24,)","(24,)","(23,)","(22,)","(24,)","(24,)","(31,)","(22,)","(22,)","(24,)","(23,)","(22,)","(24,)","(0,)","(0,)","(0,)","(0,)"
"(29,)","(24,)","(24,)","(24,)","(29,)","(24,)","(24,)","(24,)","(24,)","(27,)","(22,)","(22,)","(29,)","(24,)","(24,)","(24,)","(0,)","(0,)","(0,)","(0,)"
"(29,)","(22,)","(24,)","(22,)","(29,)","(22,)","(24,)","(22,)","(25,)","(22,)","(23,)","(22,)","(29,)","(22,)","(24,)","(22,)","(0,)","(0,)","(0,)","(0,)"
"(25,)","(24,)","(23,)","(25,)","(25,)","(24,)","(23,)","(25,)","(26,)","(23,)","(23,)","(23,)","(25,)","(24,)","(23,)","(25,)","(0,)","(0,)","(0,)","(0,)"
"(31,)","(25,)","(24,)","(23,)","(31,)","(25,)","(24,)","(23,)","(27,)","(23,)","(23,)","(23,)","(31,)","(25,)","(24,)","(23,)","(0,)","(0,)","(0,)","(0,)"
"(45,)","(24,)","(24,)","(24,)","(45,)","(24,)","(24,)","(24,)","(30,)","(23,)","(23,)","(23,)","(45,)","(24,)","(24,)","(24,)","(0,)","(0,)","(0,)","(0,)"
"(57,)","(26,)","(26,)","(25,)","(57,)","(26,)","(26,)","(25,)","(36,)","(24,)","(24,)","(23,)","(57,)","(26,)","(26,)","(25,)","(0,)","(0,)","(0,)","(0,)"
"(34,)","(26,)","(24,)","(24,)","(34,)","(26,)","(24,)","(24,)","(36,)","(24,)","(24,)","(23,)","(34,)","(26,)","(24,)","(24,)","(0,)","(0,)","(0,)","(0,)"
"(34,)","(24,)","(24,)","(25,)","(34,)","(24,)","(24,)","(25,)","(37,)","(24,)","(24,)","(24,)","(34,)","(24,)","(24,)","(25,)","(0,)","(0,)","(0,)","(0,)"
"(57,)","(28,)","(26,)","(24,)","('null',)","(28,)","(26,)","(24,)","(40,)","(25,)","(24,)","(24,)","(34,)","(28,)","(26,)","(24,)","(1,)","(0,)","(0,)","(0,)"
"(34,)","(27,)","(24,)","(23,)","(34,)","(27,)","(24,)","(23,)","(40,)","(25,)","(24,)","(24,)","(34,)","(27,)","(24,)","(23,)","(0,)","(0,)","(0,)","(0,)"
"(34,)","(26,)","(25,)","(25,)","(34,)","(26,)","(25,)","(25,)","(38,)","(26,)","(24,)","(24,)","(34,)","(26,)","(25,)","(25,)","(0,)","(0,)","(0,)","(0,)"
"(27,)","(25,)","(27,)","(27,)","(27,)","(25,)","(27,)","(27,)","(32,)","(26,)","(25,)","(24,)","(27,)","(25,)","(27,)","(27,)","(0,)","(0,)","(0,)","(0,)"
"(44,)","(70,)","(54,)","(95,)","(44,)","('null',)","('null',)","('null',)","(34,)","(26,)","(25,)","(24,)","(44,)","(25,)","(27,)","(27,)","(0,)","(1,)","(1,)","(1,)"
"(28,)","(85,)","(24,)","(25,)","(28,)","('null',)","(24,)","(25,)","(33,)","(26,)","(25,)","(24,)","(28,)","(25,)","(24,)","(25,)","(0,)","(2,)","(0,)","(0,)"
"(27,)","(57,)","(24,)","(23,)","(27,)","('null',)","(24,)","(23,)","(32,)","(26,)","(24,)","(24,)","(27,)","(25,)","(24,)","(23,)","(0,)","(3,)","(0,)","(0,)"
"(70,)","(83,)","(24,)","(23,)","('null',)","(83,)","(24,)","(23,)","(32,)","(44,)","(24,)","(24,)","(27,)","(83,)","(24,)","(23,)","(1,)","(0,)","(0,)","(0,)"
"(27,)","(24,)","(22,)","(23,)","(27,)","(24,)","(22,)","(23,)","(30,)","(44,)","(24,)","(24,)","(27,)","(24,)","(22,)","(23,)","(0,)","(0,)","(0,)","(0,)"
"(26,)","(26,)","(23,)","(24,)","(26,)","(26,)","(23,)","(24,)","(30,)","(44,)","(23,)","(23,)","(26,)","(26,)","(23,)","(24,)","(0,)","(0,)","(0,)","(0,)"
"(49,)","(44,)","(42,)","(34,)","('null',)","(44,)","(42,)","(34,)","(27,)","(44,)","(26,)","(25,)","(26,)","(44,)","(42,)","(34,)","(1,)","(0,)","(0,)","(0,)"
"(28,)","(26,)","(49,)","(60,)","(28,)","(26,)","(49,)","('null',)","(27,)","(40,)","(30,)","(25,)","(28,)","(26,)","(49,)","(34,)","(0,)","(0,)","(0,)","(1,)"
"(41,)","(56,)","(22,)","(22,)","(41,)","('null',)","(22,)","(22,)","(30,)","(40,)","(30,)","(25,)","(41,)","(26,)","(22,)","(22,)","(0,)","(1,)","(0,)","(0,)"
"(41,)","(66,)","(21,)","(24,)","(41,)","('null',)","(21,)","(24,)","(32,)","(30,)","(29,)","(25,)","(41,)","(26,)","(21,)","(24,)","(0,)","(2,)","(0,)","(0,)"
"(26,)","(23,)","(21,)","(23,)","(26,)","(23,)","(21,)","(23,)","(32,)","(29,)","(29,)","(25,)","(26,)","(23,)","(21,)","(23,)","(0,)","(0,)","(0,)","(0,)"
"(34,)","(53,)","(21,)","(21,)","(34,)","('null',)","(21,)","(21,)","(34,)","(31,)","(29,)","(24,)","(34,)","(23,)","(21,)","(21,)","(0,)","(1,)","(0,)","(0,)"
"(34,)","(23,)","(22,)","(25,)","(34,)","(23,)","(22,)","(25,)","(34,)","(24,)","(26,)","(23,)","(34,)","(23,)","(22,)","(25,)","(0,)","(0,)","(0,)","(0,)"
"(24,)","(23,)","(23,)","(23,)","(24,)","(23,)","(23,)","(23,)","(33,)","(23,)","(21,)","(23,)","(24,)","(23,)","(23,)","(23,)","(0,)","(0,)","(0,)","(0,)"
"(44,)","(24,)","(25,)","(23,)","(44,)","(24,)","(25,)","(23,)","(33,)","(23,)","(22,)","(23,)","(44,)","(24,)","(25,)","(23,)","(0,)","(0,)","(0,)","(0,)"
"(47,)","(48,)","(25,)","(24,)","(47,)","('null',)","(25,)","(24,)","(34,)","(23,)","(22,)","(23,)","(47,)","(24,)","(25,)","(24,)","(0,)","(1,)","(0,)","(0,)"
"(65,)","(24,)","(24,)","(24,)","(65,)","(24,)","(24,)","(24,)","(41,)","(23,)","(23,)","(23,)","(65,)","(24,)","(24,)","(24,)","(0,)","(0,)","(0,)","(0,)"
"(43,)","(24,)","(26,)","(24,)","(43,)","(24,)","(26,)","(24,)","(42,)","(23,)","(24,)","(23,)","(43,)","(24,)","(26,)","(24,)","(0,)","(0,)","(0,)","(0,)"
"(47,)","(24,)","(48,)","(25,)","(47,)","(24,)","('null',)","(25,)","(45,)","(23,)","(24,)","(23,)","(47,)","(24,)","(26,)","(25,)","(0,)","(0,)","(1,)","(0,)"
"(26,)","(25,)","(25,)","(25,)","(26,)","(25,)","(25,)","(25,)","(45,)","(24,)","(25,)","(24,)","(26,)","(25,)","(25,)","(25,)","(0,)","(0,)","(0,)","(0,)"
"(74,)","(50,)","(38,)","(28,)","('null',)","('null',)","(38,)","(28,)","(45,)","(24,)","(27,)","(25,)","(26,)","(25,)","(38,)","(28,)","(1,)","(1,)","(0,)","(0,)"
"(49,)","(121,)","(24,)","(24,)","('null',)","('null',)","(24,)","(24,)","(45,)","(24,)","(27,)","(25,)","(26,)","(25,)","(24,)","(24,)","(2,)","(2,)","(0,)","(0,)"
"(49,)","(53,)","(23,)","(23,)","('null',)","('null',)","(23,)","(23,)","(38,)","(24,)","(27,)","(24,)","(26,)","(25,)","(23,)","(23,)","(3,)","(3,)","(0,)","(0,)"
"(22,)","(22,)","(23,)","(22,)","(22,)","(22,)","(23,)","(22,)","(31,)","(23,)","(26,)","(24,)","(22,)","(22,)","(23,)","(22,)","(0,)","(0,)","(0,)","(0,)"
"(62,)","(45,)","(23,)","(22,)","('null',)","('null',)","(23,)","(22,)","(24,)","(23,)","(26,)","(24,)","(22,)","(22,)","(23,)","(22,)","(1,)","(1,)","(0,)","(0,)"
"(45,)","(45,)","(22,)","(21,)","('null',)","('null',)","(22,)","(21,)","(22,)","(22,)","(25,)","(23,)","(22,)","(22,)","(22,)","(21,)","(2,)","(2,)","(0,)","(0,)"
"(31,)","(44,)","(22,)","(21,)","(31,)","('null',)","(22,)","(21,)","(26,)","(22,)","(22,)","(22,)","(31,)","(22,)","(22,)","(21,)","(0,)","(3,)","(0,)","(0,)"
"(40,)","(43,)","(22,)","(21,)","(40,)","(43,)","(22,)","(21,)","(31,)","(32,)","(22,)","(21,)","(40,)","(43,)","(22,)","(21,)","(0,)","(0,)","(0,)","(0,)"
"(40,)","(102,)","(22,)","(22,)","(40,)","('null',)","(22,)","(22,)","(33,)","(32,)","(22,)","(21,)","(40,)","(43,)","(22,)","(22,)","(0,)","(1,)","(0,)","(0,)"
"(40,)","(21,)","(34,)","(33,)","(40,)","(21,)","(34,)","(33,)","(37,)","(32,)","(24,)","(23,)","(40,)","(21,)","(34,)","(33,)","(0,)","(0,)","(0,)","(0,)"
"(25,)","(22,)","(21,)","(22,)","(25,)","(22,)","(21,)","(22,)","(35,)","(28,)","(23,)","(23,)","(25,)","(22,)","(21,)","(22,)","(0,)","(0,)","(0,)","(0,)"
"(25,)","(23,)","(22,)","(21,)","(25,)","(23,)","(22,)","(21,)","(33,)","(27,)","(23,)","(23,)","(25,)","(23,)","(22,)","(21,)","(0,)","(0,)","(0,)","(0,)"
"(43,)","(59,)","(50,)","(54,)","(43,)","('null',)","('null',)","('null',)","(35,)","(27,)","(24,)","(23,)","(43,)","(23,)","(22,)","(21,)","(0,)","(1,)","(1,)","(1,)"
"(43,)","(50,)","(50,)","(54,)","(43,)","('null',)","('null',)","('null',)","(36,)","(22,)","(24,)","(24,)","(43,)","(23,)","(22,)","(21,)","(0,)","(2,)","(2,)","(2,)"
"(36,)","(49,)","(23,)","(23,)","(36,)","('null',)","(23,)","(23,)","(35,)","(22,)","(25,)","(24,)","(36,)","(23,)","(23,)","(23,)","(0,)","(3,)","(0,)","(0,)"
"(53,)","(26,)","(46,)","(45,)","(53,)","(26,)","('null',)","('null',)","(37,)","(23,)","(22,)","(22,)","(53,)","(26,)","(23,)","(23,)","(0,)","(0,)","(1,)","(1,)"
"(53,)","(26,)","(21,)","(21,)","(53,)","(26,)","(21,)","(21,)","(42,)","(25,)","(22,)","(21,)","(53,)","(26,)","(21,)","(21,)","(0,)","(0,)","(0,)","(0,)"
"(22,)","(21,)","(22,)","(24,)","(22,)","(21,)","(22,)","(24,)","(41,)","(24,)","(22,)","(22,)","(22,)","(21,)","(22,)","(24,)","(0,)","(0,)","(0,)","(0,)"
"(42,)","(20,)","(23,)","(24,)","(42,)","(20,)","(23,)","(24,)","(41,)","(23,)","(22,)","(23,)","(42,)","(20,)","(23,)","(24,)","(0,)","(0,)","(0,)","(0,)"
"(41,)","(50,)","(21,)","(22,)","(41,)","('null',)","(21,)","(22,)","(41,)","(23,)","(22,)","(22,)","(41,)","(20,)","(21,)","(22,)","(0,)","(1,)","(0,)","(0,)"
"(74,)","(45,)","(21,)","(22,)","('null',)","('null',)","(21,)","(22,)","(42,)","(23,)","(21,)","(22,)","(41,)","(20,)","(21,)","(22,)","(1,)","(2,)","(0,)","(0,)"
"(25,)","(54,)","(21,)","(19,)","(25,)","('null',)","(21,)","(19,)","(36,)","(22,)","(21,)","(22,)","(25,)","(20,)","(21,)","(19,)","(0,)","(3,)","(0,)","(0,)"
"(51,)","(46,)","(38,)","(41,)","('null',)","(46,)","(38,)","('null',)","(32,)","(29,)","(24,)","(22,)","(25,)","(46,)","(38,)","(19,)","(1,)","(0,)","(0,)","(1,)"
"(52,)","(71,)","(19,)","(19,)","('null',)","('null',)","(19,)","(19,)","(36,)","(33,)","(23,)","(21,)","(25,)","(46,)","(19,)","(19,)","(2,)","(1,)","(0,)","(0,)"
"(50,)","(44,)","(19,)","(19,)","('null',)","(44,)","(19,)","(19,)","(33,)","(45,)","(23,)","(20,)","(25,)","(44,)","(19,)","(19,)","(3,)","(0,)","(0,)","(0,)"
"(53,)","(46,)","(16,)","(18,)","(53,)","(46,)","(16,)","(18,)","(39,)","(45,)","(22,)","(19,)","(53,)","(46,)","(16,)","(18,)","(0,)","(0,)","(0,)","(0,)"
"(23,)","(43,)","(16,)","(18,)","(23,)","(43,)","(16,)","(18,)","(33,)","(44,)","(21,)","(18,)","(23,)","(43,)","(16,)","(18,)","(0,)","(0,)","(0,)","(0,)"
"(23,)","(19,)","(16,)","(18,)","(23,)","(19,)","(16,)","(18,)","(33,)","(39,)","(20,)","(18,)","(23,)","(19,)","(16,)","(18,)","(0,)","(0,)","(0,)","(0,)"
"(27,)","(19,)","(21,)","(18,)","(27,)","(19,)","(21,)","(18,)","(31,)","(34,)","(17,)","(18,)","(27,)","(19,)","(21,)","(18,)","(0,)","(0,)","(0,)","(0,)"
"(27,)","(20,)","(19,)","(20,)","(27,)","(20,)","(19,)","(20,)","(30,)","(31,)","(17,)","(18,)","(27,)","(20,)","(19,)","(20,)","(0,)","(0,)","(0,)","(0,)"
"(20,)","(22,)","(21,)","(21,)","(20,)","(22,)","(21,)","(21,)","(28,)","(28,)","(18,)","(18,)","(20,)","(22,)","(21,)","(21,)","(0,)","(0,)","(0,)","(0,)"
"(19,)","(20,)","(23,)","(21,)","(19,)","(20,)","(23,)","(21,)","(23,)","(23,)","(19,)","(19,)","(19,)","(20,)","(23,)","(21,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(23,)","(23,)","(22,)","('null',)","(23,)","(23,)","(22,)","(23,)","(20,)","(20,)","(20,)","(19,)","(23,)","(23,)","(22,)","(1,)","(0,)","(0,)","(0,)"
"(40,)","(40,)","(28,)","(36,)","('null',)","(40,)","(28,)","(36,)","(23,)","(24,)","(22,)","(23,)","(19,)","(40,)","(28,)","(36,)","(2,)","(0,)","(0,)","(0,)"
"(40,)","(21,)","(57,)","(60,)","('null',)","(21,)","('null',)","('null',)","(22,)","(24,)","(22,)","(24,)","(19,)","(21,)","(28,)","(36,)","(3,)","(0,)","(1,)","(1,)"
"(29,)","(21,)","(25,)","(22,)","(29,)","(21,)","(25,)","(22,)","(22,)","(24,)","(24,)","(24,)","(29,)","(21,)","(25,)","(22,)","(0,)","(0,)","(0,)","(0,)"
"(29,)","(24,)","(22,)","(24,)","(29,)","(24,)","(22,)","(24,)","(25,)","(24,)","(24,)","(25,)","(29,)","(24,)","(22,)","(24,)","(0,)","(0,)","(0,)","(0,)"
"(23,)","(24,)","(23,)","(23,)","(23,)","(24,)","(23,)","(23,)","(27,)","(25,)","(24,)","(25,)","(23,)","(24,)","(23,)","(23,)","(0,)","(0,)","(0,)","(0,)"
"(46,)","(23,)","(26,)","(23,)","('null',)","(23,)","(26,)","(23,)","(27,)","(25,)","(24,)","(25,)","(23,)","(23,)","(26,)","(23,)","(1,)","(0,)","(0,)","(0,)"
"(51,)","(24,)","(23,)","(24,)","('null',)","(24,)","(23,)","(24,)","(27,)","(22,)","(23,)","(23,)","(23,)","(24,)","(23,)","(24,)","(2,)","(0,)","(0,)","(0,)"
"(25,)","(25,)","(25,)","(24,)","(25,)","(25,)","(25,)","(24,)","(26,)","(23,)","(24,)","(23,)","(25,)","(25,)","(25,)","(24,)","(0,)","(0,)","(0,)","(0,)"
"(23,)","(24,)","(26,)","(25,)","(23,)","(24,)","(26,)","(25,)","(25,)","(24,)","(24,)","(23,)","(23,)","(24,)","(26,)","(25,)","(0,)","(0,)","(0,)","(0,)"
"(53,)","(26,)","(25,)","(25,)","('null',)","(26,)","(25,)","(25,)","(23,)","(24,)","(24,)","(24,)","(23,)","(26,)","(25,)","(25,)","(1,)","(0,)","(0,)","(0,)"
"(25,)","(25,)","(26,)","(23,)","(25,)","(25,)","(26,)","(23,)","(24,)","(24,)","(25,)","(24,)","(25,)","(25,)","(26,)","(23,)","(0,)","(0,)","(0,)","(0,)"
"(22,)","(24,)","(25,)","(26,)","(22,)","(24,)","(25,)","(26,)","(23,)","(24,)","(25,)","(24,)","(22,)","(24,)","(25,)","(26,)","(0,)","(0,)","(0,)","(0,)"
"(53,)","(52,)","(25,)","(24,)","('null',)","('null',)","(25,)","(24,)","(23,)","(24,)","(25,)","(24,)","(22,)","(24,)","(25,)","(24,)","(1,)","(1,)","(0,)","(0,)"
"(24,)","(49,)","(25,)","(24,)","(24,)","('null',)","(25,)","(24,)","(23,)","(24,)","(25,)","(24,)","(24,)","(24,)","(25,)","(24,)","(0,)","(2,)","(0,)","(0,)"
"(68,)","(47,)","(95,)","(24,)","('null',)","('null',)","('null',)","(24,)","(23,)","(25,)","(25,)","(24,)","(24,)","(24,)","(25,)","(24,)","(1,)","(3,)","(1,)","(0,)"
"(65,)","(78,)","(25,)","(25,)","('null',)","(78,)","(25,)","(25,)","(23,)","(42,)","(25,)","(24,)","(24,)","(78,)","(25,)","(25,)","(2,)","(0,)","(0,)","(0,)"
"(65,)","(49,)","(22,)","(22,)","('null',)","(49,)","(22,)","(22,)","(23,)","(50,)","(24,)","(24,)","(24,)","(49,)","(22,)","(22,)","(3,)","(0,)","(0,)","(0,)"
"(21,)","(49,)","(24,)","(22,)","(21,)","(49,)","(24,)","(22,)","(22,)","(58,)","(24,)","(23,)","(21,)","(49,)","(24,)","(22,)","(0,)","(0,)","(0,)","(0,)"
"(70,)","(60,)","(24,)","(22,)","('null',)","(60,)","(24,)","(22,)","(22,)","(59,)","(24,)","(23,)","(21,)","(60,)","(24,)","(22,)","(1,)","(0,)","(0,)","(0,)"
"(41,)","(47,)","(21,)","(22,)","(41,)","(47,)","(21,)","(22,)","(31,)","(56,)","(23,)","(22,)","(41,)","(47,)","(21,)","(22,)","(0,)","(0,)","(0,)","(0,)"
"(41,)","(102,)","(22,)","(20,)","(41,)","('null',)","(22,)","(20,)","(34,)","(56,)","(23,)","(22,)","(41,)","(47,)","(22,)","(20,)","(0,)","(1,)","(0,)","(0,)"
"(39,)","(19,)","(45,)","(20,)","(39,)","(19,)","('null',)","(20,)","(35,)","(44,)","(22,)","(21,)","(39,)","(19,)","(22,)","(20,)","(0,)","(0,)","(1,)","(0,)"
"(56,)","(59,)","(60,)","(29,)","(56,)","('null',)","('null',)","(29,)","(39,)","(43,)","(22,)","(22,)","(56,)","(19,)","(22,)","(29,)","(0,)","(1,)","(2,)","(0,)"
"(55,)","(76,)","(21,)","(86,)","(55,)","('null',)","(21,)","('null',)","(46,)","(42,)","(22,)","(22,)","(55,)","(19,)","(21,)","(29,)","(0,)","(2,)","(0,)","(1,)"
"(53,)","(61,)","(21,)","(20,)","(53,)","('null',)","(21,)","(20,)","(47,)","(33,)","(21,)","(22,)","(53,)","(19,)","(21,)","(20,)","(0,)","(3,)","(0,)","(0,)"
"(90,)","(65,)","(21,)","(18,)","('null',)","(65,)","(21,)","(18,)","(48,)","(42,)","(21,)","(21,)","(53,)","(65,)","(21,)","(18,)","(1,)","(0,)","(0,)","(0,)"
"(49,)","(111,)","(53,)","(18,)","(49,)","('null',)","('null',)","(18,)","(50,)","(42,)","(21,)","(21,)","(49,)","(65,)","(21,)","(18,)","(0,)","(1,)","(1,)","(0,)"
"(49,)","(22,)","(22,)","(20,)","(49,)","(22,)","(22,)","(20,)","(52,)","(43,)","(21,)","(21,)","(49,)","(22,)","(22,)","(20,)","(0,)","(0,)","(0,)","(0,)"
"(21,)","(20,)","(23,)","(23,)","(21,)","(20,)","(23,)","(23,)","(45,)","(35,)","(21,)","(19,)","(21,)","(20,)","(23,)","(23,)","(0,)","(0,)","(0,)","(0,)"
"(31,)","(21,)","(22,)","(25,)","(31,)","(21,)","(22,)","(25,)","(40,)","(32,)","(21,)","(20,)","(31,)","(21,)","(22,)","(25,)","(0,)","(0,)","(0,)","(0,)"
"(31,)","(60,)","(54,)","(56,)","(31,)","('null',)","('null',)","('null',)","(36,)","(32,)","(22,)","(20,)","(31,)","(21,)","(22,)","(25,)","(0,)","(1,)","(1,)","(1,)"
"(27,)","(55,)","(148,)","(20,)","(27,)","('null',)","('null',)","(20,)","(34,)","(21,)","(22,)","(21,)","(27,)","(21,)","(22,)","(20,)","(0,)","(2,)","(2,)","(0,)"
"(55,)","(88,)","(21,)","(21,)","('null',)","('null',)","(21,)","(21,)","(31,)","(21,)","(22,)","(21,)","(27,)","(21,)","(21,)","(21,)","(1,)","(3,)","(0,)","(0,)"
